0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.2	0	0	0	0	0	0	0	0	0	0	0	0	22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	16	0	52	0	0	0	0	0	0	0	0	16	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	4	0	0
0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	25	30	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.3	0	33.3	0	0	0	0	0	0	0	0	50	33.3	0	0	0	0	0	16.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	10	0	25	0	0	0	0	0	0	30	0	0	0	25	0	0	0	0	0	30	0	0	0	0	0	25	0	0	0	0	0	0	0	55	0	0	0	0	0	10	0	0	65	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	20	0	85	0	0	10	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.3	0	0	0	0	0	0	0	0	0	27.3	0	0	0	0	0	0	0	0	0	0	0	0	18.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.5	0	0	0	0	0	0	0	0	0	0	0	0	27.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.2	0	0	0	0	0	0	0	0	0	0	0	0	0	52.9	0	0	0	0	0	0	0	0	0	0	0	82.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8	0	0	11.8	17.6	0	52.9	0	0	0	0	17.6	0	0	0	23.5	0	11.8	0	41.2	0	0	70.6	0	0	0	0	0	0	0	0	0	17.6	0	0	0	17.6	0	0	0	0	35.3	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	35.3	0	0	0	0	0	23.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.4	0	0	0	0	0	0	0	0	0	23.5	0	0	0	0	23.5	0	0	0	0	0	0	0	0	0	0	0	17.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.6	0	0	0	0	0	0	11.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.8	0	0	0	0	92.3	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4	0	0	0	15.4	0	0	0	0	0	0	0	0	0	0	15.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	40	0	0	35	0	0	40	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	20	0	0	0	0	0	0	0	25	15	0	0	50	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	5	35	35	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	18.8	0	0	0	0	0	0	37.5	0	37.5	0	0	0	0	0	0	50	50	0	25	0	0	0	0	0	0	0	0	37.5	0	0	75	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	73	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	8.1	0	27	0	32.4	0	0	0	0	0	0	0	32.4	16.2	0	5.4	0	0	0	0	0	0	0	0	0	0	18.9	0	21.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.9	0	0	16.2	0	0	0	0	0	0	0	0	0	0	0	0	21.6	0	0	0	0	27	0	0	0	0	0	2.7	0	0	0	0	81.1	0	0	0	0	0	86.5	0	0	0	0	0	0	0	0	0	0	0	0	0	21.6	32.4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	5	0	10	0	0	0	0	0	0	0	0	2.5	0	0	7.5	0	0	0	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	17.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
0	0	0	0	40.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.3	0	0	0	4.5	0	0	3	6	13.4	0	0	0	0	0	0	0	25.4	37.3	0	0	0	0	0	0	26.9	0	0	0	0	0	0	22.4	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	23.9	0	0	0	0	17.9	0	0	0	0	0	0	17.9	0	0	11.9	0	0	0	0	9	0	0	13.4	1.5	7.5	1.5	0	0	10.4	0	26.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	0	0	0	31.3	0	0	0	0	0	0	9	0	0
0	0	0	83.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.2	0	0	0	44.4	33.3	0	0	0	0	0	0	0	0	0	33.3	0	44.4	0	0	0	0	55.6	0	0	0	0	0	0	55.6	0	0	0	0	0	83.3	0	0	0	0	0	0	0	0	0	0	0	0	0	44.4	0	0	0	0	0	0	33.3	0	0	0	0	22.2	0	0	11.1	0	0	33.3	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	44.4	0	0	0	0	0	83.3	0	0	0	0	0	66.7	0	0	0	0	88.9	0	0	0	0	0	27.8	0	0	0
0	0	0	55.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8	0	0	20.7	0	0	0	13.8	0	0	0	0	0	0	0	0	13.8	17.2	0	0	0	0	0	0	34.5	0	0	0	0	0	0	48.3	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	37.9	0	0	0	0	0	0	27.6	0	0	0	0	0	20.7	0	0	0	0	55.2	0	0	0	0	0	6.9	0	0	0	0	0	0	0	0	0	41.4	0	0	0	0	0	79.3	0	0	0	0	0	62.1	0	0	0	0	100	37.9	0	0	0	0	0	24.1	0	17.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.8	0	0	0	0	0	0	0	0	0	0	0	25	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5	0	18.8	0	0	0	0	0	0	0	0	0	0	0	37.5	0	0	0	0	0	0	18.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.8	0	0	0	0	18.8	0	0	0	0	0	0	31.3	0	0	0	0	43.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.2	0	0	0	0	0	0	0	0	0	0	0	16.7	12.5	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	41.7	0	0	0	0	0	0	0	0	0	0	0	0	0	66.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8	0	0	0	0	0	0	16.7	0	0	0	45.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0
0	0	0	0	0	0	0	0	42.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.9	0	0	0	14.3	14.3	0	11.4	0	0	0	0	0	0	0	0	14.3	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3	0	0	0	0	34.3	0	0	0	0	0	0	0	0	0	0	22.9	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0	0	0	28.6	0	0	8.6	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	40	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	30	0	0	0	0	0	0	50	0	0	0	0	40	0	0	0	0	0	0	60	0	0	0	0	0	0	40	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
